Общий викенд,Викенд в месяце,Месяц,Даты,Дней в викенде,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2,Ноябрь,с 07 ноя. 2019 по 10 ноя. 2019,3,Фильм,Семейка Аддамс,Доктор Сон,Малефисента: Владычица тьмы,Терминатор: Темные судьбы,Текст,Во все тяжкое,Девятая,Джокер,Верность,РОБО,Zомбилэнд: Контрольный выстрел,Эверест,Дитя погоды,Алла Пугачёва. Тот самый концерт,Клара и волшебный дракон,"Щенячий патруль: Мегащенки и Нелла, отважная принцесса",Дождливый день в Нью-Йорке,Райские холмы,МУЛЬТ в кино. Выпуск № 106,Невиновен,,,,,,,
46,2,Ноябрь,с 07 ноя. 2019 по 10 ноя. 2019,3,Сборы,"133,571,348","125,427,567","90,057,839","78,774,562","44,967,360","37,025,039","36,424,571","22,965,829","20,941,761","10,990,157","10,348,171","8,268,875","7,074,124","4,131,176","3,673,839","3,413,761","3,377,748","3,141,667","3,095,218","2,591,218",,,,,,,
46,2,Ноябрь,с 07 ноя. 2019 по 10 ноя. 2019,3,Зрители,"554,014","439,105","354,002","269,095","151,888","112,492","135,398","73,953","73,113","56,446","40,943","38,432","27,175","15,222","19,517","19,807","8,904","10,716","25,834","9,671",,,,,,,
46,2,Ноябрь,с 07 ноя. 2019 по 10 ноя. 2019,3,Сеансы,"17,018","25,410","8,892","14,147","4,482","3,550","16,284","2,291","3,547","4,518","2,127","1,080","1,242",197,"1,442","1,070",260,"1,448","1,802",239,,,,,,,
46,2,Ноябрь,с 07 ноя. 2019 по 10 ноя. 2019,3,Сборы за сеанс,"7,848","4,936","10,127","5,568","10,032","10,429","2,236","10,024","5,904","2,432","4,865","7,656","5,695","20,970","2,547","3,190","12,991","2,169","1,717","10,841",,,,,,,
46,2,Ноябрь,с 07 ноя. 2019 по 10 ноя. 2019,3,Среднее количество зрителей,32,17,39,19,33,31,8,32,20,12,19,35,21,77,13,18,34,7,14,40,,,,,,,
47,3,Ноябрь,с 14 ноя. 2019 по 17 ноя. 2019,3,Фильм,Ford против Ferrari,Семейка Аддамс,Ангелы Чарли,Доктор Сон,Малефисента: Владычица тьмы,Текст,Мидуэй,Хороший лжец,Стражи Арктики,Грех,Терминатор: Темные судьбы,Во все тяжкое,Джокер,Девятая,Верность,Алла Пугачёва. Тот самый концерт,Эверест,Идеальный пациент,МУЛЬТ в кино. Выпуск № 106,РОБО,,,,,,,
47,3,Ноябрь,с 14 ноя. 2019 по 17 ноя. 2019,3,Сборы,"198,805,404","63,700,497","60,576,583","54,452,736","42,907,162","25,368,374","23,295,031","20,881,649","19,345,752","18,619,501","18,290,911","16,275,976","11,670,038","7,743,936","6,771,985","5,389,249","4,949,486","3,660,658","2,926,928","2,272,902",,,,,,,
47,3,Ноябрь,с 14 ноя. 2019 по 17 ноя. 2019,3,Зрители,"620,919","268,174","210,662","198,501","169,725","86,473","84,818","66,118","91,928","61,324","67,063","50,241","37,667","32,750","23,704","19,457","21,852","11,979","25,348","11,781",,,,,,,
47,3,Ноябрь,с 14 ноя. 2019 по 17 ноя. 2019,3,Сеансы,"19,186","9,397","18,113","11,606","5,073","2,910","8,689","3,359","4,595","2,065","4,189","2,134","1,370","5,318","1,246",271,711,767,"3,009",958,,,,,,,
47,3,Ноябрь,с 14 ноя. 2019 по 17 ноя. 2019,3,Сборы за сеанс,"10,362","6,778","3,344","4,691","8,457","8,717","2,680","6,216","4,210","9,016","4,366","7,626","8,518","1,456","5,434","19,886","6,961","4,772",972,"2,372",,,,,,,
47,3,Ноябрь,с 14 ноя. 2019 по 17 ноя. 2019,3,Среднее количество зрителей,32,28,11,17,33,29,9,19,20,29,16,23,27,6,19,71,30,15,8,12,,,,,,,
48,4,Ноябрь,с 21 ноя. 2019 по 24 ноя. 2019,3,Фильм,Ford против Ferrari,Аванпост,Давай разведемся!,Семейка Аддамс,Малефисента: Владычица тьмы,Доктор Сон,Ангелы Чарли,Аббатство Даунтон,Обратный отсчет,Стражи Арктики,Текст,Достать ножи,Грех,Хороший лжец,Lil Peep: всё для всех,Джокер,Во все тяжкое,Мидуэй,Терминатор: Темные судьбы,Эверест,,,,,,,
48,4,Ноябрь,с 21 ноя. 2019 по 24 ноя. 2019,3,Сборы,"161,649,547","87,293,405","52,427,013","42,121,731","29,603,690","19,454,001","19,158,919","18,123,067","14,823,318","13,165,747","13,079,167","13,011,192","12,780,882","8,995,481","6,889,944","6,806,773","6,685,771","6,314,039","5,034,517","3,736,247",,,,,,,
48,4,Ноябрь,с 21 ноя. 2019 по 24 ноя. 2019,3,Зрители,"515,737","323,328","185,119","176,774","118,712","71,948","73,138","52,212","53,660","65,044","44,815","41,108","43,623","29,384","23,913","22,693","21,464","24,629","19,759","16,389",,,,,,,
48,4,Ноябрь,с 21 ноя. 2019 по 24 ноя. 2019,3,Сеансы,"14,546","26,382","6,847","6,664","4,094","4,380","7,922","3,126","3,314","3,466","1,781","1,588","1,637","1,789",899,946,"1,006","3,265","1,282",537,,,,,,,
48,4,Ноябрь,с 21 ноя. 2019 по 24 ноя. 2019,3,Сборы за сеанс,"11,112","3,308","7,656","6,320","7,230","4,441","2,418","5,797","4,472","3,798","7,343","8,193","7,807","5,028","7,664","7,195","6,645","1,933","3,927","6,957",,,,,,,
48,4,Ноябрь,с 21 ноя. 2019 по 24 ноя. 2019,3,Среднее количество зрителей,35,12,27,26,28,16,9,16,16,18,25,25,26,16,26,23,21,7,15,30,,,,,,,
49,1,Декабрь,с 28 ноя. 2019 по 01 дек. 2019,3,Фильм,Холодное сердце II,Достать ножи,Ford против Ferrari,Лев Яшин. Вратарь моей мечты,Аванпост,Давай разведемся!,Алла Пугачёва. Тот самый концерт,Тварь,Аббатство Даунтон,Прекрасная эпоха,Семейка Аддамс,Грех,Малефисента: Владычица тьмы,Доктор Сон,Текст,Обратный отсчет,МУЛЬТ в кино. Выпуск № 107,Ангелы Чарли,Джокер,Предатель,,,,,,,
49,1,Декабрь,с 28 ноя. 2019 по 01 дек. 2019,3,Сборы,"798,609,491","104,111,813","70,545,943","58,826,883","34,284,084","21,595,706","17,433,573","11,456,480","5,447,292","4,654,461","4,468,774","4,390,233","4,322,003","4,253,551","3,292,525","3,268,967","2,588,048","2,287,080","1,806,769","1,326,549",,,,,,,
49,1,Декабрь,с 28 ноя. 2019 по 01 дек. 2019,3,Зрители,"3,057,878","338,853","231,488","230,649","135,802","90,652","58,715","42,462","17,176","13,538","21,822","15,444","21,223","17,509","14,570","14,576","22,582","9,746","6,701","3,695",,,,,,,
49,1,Декабрь,с 28 ноя. 2019 по 01 дек. 2019,3,Сеансы,"49,478","15,269","6,196","10,243","10,430","4,342",583,"6,007","1,160",882,"1,094",470,958,"1,121",533,"1,178","2,832","1,469",286,427,,,,,,,
49,1,Декабрь,с 28 ноя. 2019 по 01 дек. 2019,3,Сборы за сеанс,"16,140","6,818","11,385","5,743","3,287","4,973","29,903","1,907","4,695","5,277","4,084","9,340","4,511","3,794","6,177","2,775",913,"1,556","6,317","3,106",,,,,,,
49,1,Декабрь,с 28 ноя. 2019 по 01 дек. 2019,3,Среднее количество зрителей,61,22,37,22,13,20,100,7,14,15,19,32,22,15,27,12,7,6,23,8,,,,,,,
50,2,Декабрь,с 05 дек. 2019 по 08 дек. 2019,3,Фильм,Холодное сердце II,Джуманджи: Новый уровень,Рождество на двоих,Достать ножи,Ржев,Алла Пугачёва. Тот самый концерт,Ford против Ferrari,Сиротский Бруклин,Лев Яшин. Вратарь моей мечты,Война Токов,21 мост,Решала. Нулевые,Аванпост,Давай разведемся!,Аэронавты,МУЛЬТ в кино. Выпуск № 108,Тварь,Грех,Прекрасная эпоха,Рожденный после смерти,,,,,,,
50,2,Декабрь,с 05 дек. 2019 по 08 дек. 2019,3,Сборы,"380,279,567","156,338,895","76,664,822","59,017,160","39,977,717","34,853,168","28,808,721","28,765,030","26,085,983","17,213,642","13,687,637","9,439,334","7,208,979","4,630,062","3,560,302","2,774,192","2,515,177","2,006,372","1,875,646","1,788,121",,,,,,,
50,2,Декабрь,с 05 дек. 2019 по 08 дек. 2019,3,Зрители,"1,552,800","493,835","274,240","192,715","156,486","107,034","92,256","88,976","112,707","54,951","45,055","36,326","32,879","19,423","12,005","23,465","10,123","6,790","5,668","7,068",,,,,,,
50,2,Декабрь,с 05 дек. 2019 по 08 дек. 2019,3,Сеансы,"37,108","8,673","13,486","8,906","5,954","1,283","3,036","6,251","6,428","4,154","3,874","2,157","3,864","1,372","1,902","1,962","2,058",203,315,937,,,,,,,
50,2,Декабрь,с 05 дек. 2019 по 08 дек. 2019,3,Сборы за сеанс,"10,247","18,025","5,684","6,626","6,714","27,165","9,489","4,601","4,058","4,143","3,533","4,376","1,865","3,374","1,871","1,413","1,222","9,883","5,954","1,908",,,,,,,
50,2,Декабрь,с 05 дек. 2019 по 08 дек. 2019,3,Среднее количество зрителей,41,56,20,21,26,83,30,14,17,13,11,16,8,14,6,11,4,33,17,7,,,,,,,
51,3,Декабрь,с 12 дек. 2019 по 15 дек. 2019,3,Фильм,Полицейский с Рублевки. Новогодний Беспредел 2,Джуманджи: Новый уровень,Холодное сердце II,Рождество на двоих,Достать ножи,Ржев,Ford против Ferrari,Сиротский Бруклин,Алла Пугачёва. Тот самый концерт,Лев Яшин. Вратарь моей мечты,Война Токов,Щенячий патруль: Мегащенки и Отважные птенцы,Тайна Мосли,Курьер,21 мост,Решала. Нулевые,МУЛЬТ в кино. Выпуск № 108,Грех,Аванпост,Одной волшебной ночью,,,,,,,
51,3,Декабрь,с 12 дек. 2019 по 15 дек. 2019,3,Сборы,"356,254,202","313,283,327","157,024,183","34,723,470","30,159,060","21,789,713","13,811,423","12,341,581","9,203,903","7,233,825","4,832,817","4,809,424","3,538,093","2,865,601","2,633,566","2,328,897","2,010,658","1,092,033","1,077,729","1,021,341",,,,,,,
51,3,Декабрь,с 12 дек. 2019 по 15 дек. 2019,3,Зрители,"1,309,061","1,105,679","693,702","121,950","91,788","90,861","42,906","37,741","33,206","32,549","14,766","30,973","16,420","8,708","9,224","9,463","18,552","3,680","4,983","2,971",,,,,,,
51,3,Декабрь,с 12 дек. 2019 по 15 дек. 2019,3,Сеансы,"40,243","35,456","19,395","6,237","3,277","3,741","1,552","2,751","1,080","2,009","1,245","1,744","1,638","1,569","1,176",778,"2,969",116,686,238,,,,,,,
51,3,Декабрь,с 12 дек. 2019 по 15 дек. 2019,3,Сборы за сеанс,"8,852","8,835","8,096","5,567","9,203","5,824","8,899","4,486","8,522","3,600","3,881","2,757","2,160","1,826","2,239","2,993",677,"9,414","1,571","4,291",,,,,,,
51,3,Декабрь,с 12 дек. 2019 по 15 дек. 2019,3,Среднее количество зрителей,32,31,35,19,28,24,27,13,30,16,11,17,10,5,7,12,6,31,7,12,,,,,,,
52,4,Декабрь,с 19 дек. 2019 по 22 дек. 2019,3,Фильм,Звёздные Войны: Скайуокер. Восход,Полицейский с Рублевки. Новогодний Беспредел 2,Джуманджи: Новый уровень,Холодное сердце II,Фиксики против кработов,Рождество на двоих,Достать ножи,Черное Рождество,Ford против Ferrari,Ржев,Алла Пугачёва. Тот самый концерт,Сиротский Бруклин,С широко закрытыми глазами. Не просто сон: Стэнли Кубрик с широко закрытыми глазами,Щенячий патруль: Мегащенки и Отважные птенцы,Реальная любовь в Нью-Йорке,Лев Яшин. Вратарь моей мечты,Иван Царевич и Серый Волк 4,МУЛЬТ в кино. Выпуск № 109,Война Токов,Солярис.,,,,,,,
52,4,Декабрь,с 19 дек. 2019 по 22 дек. 2019,3,Сборы,"331,364,403","170,134,099","125,876,278","60,293,699","54,542,556","14,572,203","14,334,784","10,386,711","5,650,003","4,877,659","3,524,263","3,008,466","2,833,234","2,001,297","1,836,958","1,432,002","1,385,766","1,365,933","795,160","730,903",,,,,,,
52,4,Декабрь,с 19 дек. 2019 по 22 дек. 2019,3,Зрители,"1,004,650","633,274","481,114","265,272","252,475","51,669","42,245","37,128","17,668","21,534","13,659","9,007","9,293","12,993","5,357","6,376","5,452","10,974","2,531","2,257",,,,,,,
52,4,Декабрь,с 19 дек. 2019 по 22 дек. 2019,3,Сеансы,"38,697","25,952","19,552","9,408","7,108","2,623","1,466","4,539",804,"1,184",405,535,373,"1,236",599,454,92,"1,331",153,87,,,,,,,
52,4,Декабрь,с 19 дек. 2019 по 22 дек. 2019,3,Сборы за сеанс,"8,563","6,555","6,438","6,408","7,673","5,555","9,778","2,288","7,027","4,119","8,701","5,623","7,595","1,619","3,066","3,154","15,062","1,026","5,197","8,401",,,,,,,
52,4,Декабрь,с 19 дек. 2019 по 22 дек. 2019,3,Среднее количество зрителей,25,24,24,28,35,19,28,8,21,18,33,16,24,10,8,14,59,8,16,25,,,,,,,
53,5,Декабрь,с 26 дек. 2019 по 29 дек. 2019,3,Фильм,Холоп,Союз спасения,Звёздные Войны: Скайуокер. Восход,Иван Царевич и Серый Волк 4,Полицейский с Рублевки. Новогодний Беспредел 2,Джуманджи: Новый уровень,Фиксики против кработов,Холодное сердце II,Достать ножи,Рождество на двоих,Ходячий замок,Ford против Ferrari,Черное Рождество,Солярис.,МУЛЬТ в кино. Выпуск № 109,"Отель ""Гранд Будапешт""",Сиротский Бруклин,С широко закрытыми глазами. Не просто сон: Стэнли Кубрик с широко закрытыми глазами,Алла Пугачёва. Тот самый концерт,Грех,,,,,,,
